zip_Code,County,City,State
58490,LaMoure,Verona,North Dakota
58492,Barnes,Wimbledon,North Dakota
58494,Burleigh,Wing,North Dakota
58495,McIntosh,Wishek,North Dakota
58496,Stutsman,Woodworth,North Dakota
58497,Stutsman,Ypsilanti,North Dakota
58501,Burleigh,Bismarck,North Dakota
58503,Burleigh,Bismarck,North Dakota
58504,Burleigh,Bismarck,North Dakota
58505,Burleigh,Bismarck,North Dakota
58520,Morton,Almont,North Dakota
58521,Burleigh,Baldwin,North Dakota
58523,Mercer,Beulah,North Dakota
58524,Emmons,Braddock,North Dakota
58528,Sioux,Cannon Ball,North Dakota
58529,Grant,Carson,North Dakota
58530,Oliver,Center,North Dakota
58531,McLean,Coleharbor,North Dakota
58532,Burleigh,Driscoll,North Dakota
58533,Grant,Elgin,North Dakota
58535,Morton,Flasher,North Dakota
58538,Sioux,Fort Yates,North Dakota
58540,McLean,Garrison,North Dakota
58541,Mercer,Golden Valley,North Dakota
58542,Emmons,Hague,North Dakota
58544,Emmons,Hazelton,North Dakota
58545,Mercer,Hazen,North Dakota
58549,Emmons,Kintyre,North Dakota
58552,Emmons,Linton,North Dakota
58554,Morton,Mandan,North Dakota
58558,Burleigh,Menoken,North Dakota
58559,McLean,Mercer,North Dakota
58560,Burleigh,Moffit,North Dakota
58561,Logan,Napoleon,North Dakota
58562,Grant,New Leipzig,North Dakota
58563,Morton,New Salem,North Dakota
58564,Grant,Raleigh,North Dakota
58565,McLean,Riverdale,North Dakota
58566,Morton,Saint Anthony,North Dakota
58568,Sioux,Selfridge,North Dakota
58569,Grant,Shields,North Dakota
58570,Morton,Solen,North Dakota
58571,Mercer,Stanton,North Dakota
58572,Burleigh,Sterling,North Dakota
58573,Emmons,Strasburg,North Dakota
58575,McLean,Turtle Lake,North Dakota
58576,McLean,Underwood,North Dakota
58577,McLean,Washburn,North Dakota
58579,McLean,Wilton,North Dakota
58580,Mercer,Zap,North Dakota
58581,McIntosh,Zeeland,North Dakota
58601,Stark,Dickinson,North Dakota
58620,Slope,Amidon,North Dakota
58621,Golden Valley,Beach,North Dakota
58622,Stark,Belfield,North Dakota
58623,Bowman,Bowman,North Dakota
58625,Dunn,Dodge,North Dakota
58626,Dunn,Dunn Center,North Dakota
58627,Billings,Fairfield,North Dakota
58630,Stark,Gladstone,North Dakota
58631,Morton,Glen Ullin,North Dakota
58632,Golden Valley,Golva,North Dakota
58634,McKenzie,Grassy Butte,North Dakota
58636,Dunn,Halliday,North Dakota
58638,Morton,Hebron,North Dakota
58639,Adams,Hettinger,North Dakota
58640,Dunn,Killdeer,North Dakota
58641,Stark,Lefor,North Dakota
58642,Dunn,Manning,North Dakota
58643,Slope,Marmarth,North Dakota
58645,Billings,Medora,North Dakota
58646,Hettinger,Mott,North Dakota
58647,Hettinger,New England,North Dakota
58649,Adams,Reeder,North Dakota
58650,Hettinger,Regent,North Dakota
58651,Bowman,Rhame,North Dakota
58652,Stark,Richardton,North Dakota
58653,Slope,Scranton,North Dakota
58654,Golden Valley,Sentinel Butte,North Dakota
58655,Stark,South Heart,North Dakota
58656,Stark,Taylor,North Dakota
58701,Ward,Minot,North Dakota
58702,Ward,Minot,North Dakota
58703,Ward,Minot,North Dakota
58704,Ward,Minot Afb,North Dakota
58705,Ward,Minot Afb,North Dakota
58707,Ward,Minot,North Dakota
58710,McHenry,Anamoose,North Dakota
58711,Bottineau,Antler,North Dakota
58712,McHenry,Balfour,North Dakota
58713,McHenry,Bantry,North Dakota
58716,McLean,Benedict,North Dakota
58718,Ward,Berthold,North Dakota
58721,Burke,Bowbells,North Dakota
58722,Ward,Burlington,North Dakota
58723,McLean,Butte,North Dakota
58725,Ward,Carpio,North Dakota
58727,Burke,Columbus,North Dakota
58730,Divide,Crosby,North Dakota
58731,McHenry,Deering,North Dakota
58733,Ward,Des Lacs,North Dakota
58734,Ward,Donnybrook,North Dakota
58735,Ward,Douglas,North Dakota
58736,McHenry,Drake,North Dakota
58737,Burke,Flaxton,North Dakota
58740,Renville,Glenburn,North Dakota
58741,McHenry,Granville,North Dakota
58744,McHenry,Karlsruhe,North Dakota
58746,Ward,Kenmare,North Dakota
58748,Bottineau,Kramer,North Dakota
58750,Bottineau,Lansford,North Dakota
58752,Burke,Lignite,North Dakota
58755,Williams,Mcgregor,North Dakota
58756,Ward,Makoti,North Dakota
58757,McKenzie,Mandaree,North Dakota
58758,Sheridan,Martin,North Dakota
58759,McLean,Max,North Dakota
58760,Bottineau,Maxbass,North Dakota
58761,Renville,Mohall,North Dakota
58762,Bottineau,Newburg,North Dakota
58763,Mountrail,New Town,North Dakota
58765,Divide,Noonan,North Dakota
58768,McHenry,Norwich,North Dakota
58769,Mountrail,Palermo,North Dakota
58770,Mountrail,Parshall,North Dakota
58771,Mountrail,Plaza,North Dakota
58772,Burke,Portal,North Dakota
58773,Burke,Powers Lake,North Dakota
58775,McLean,Roseglen,North Dakota
58776,Mountrail,Ross,North Dakota
58778,McLean,Ruso,North Dakota
58779,Ward,Ryder,North Dakota
58781,Ward,Sawyer,North Dakota
58782,Renville,Sherwood,North Dakota
58783,Bottineau,Souris,North Dakota
58784,Mountrail,Stanley,North Dakota
58785,Ward,Surrey,North Dakota
58787,Renville,Tolley,North Dakota
58788,McHenry,Towner,North Dakota
58789,McHenry,Upham,North Dakota
58790,McHenry,Velva,North Dakota
58792,McHenry,Voltaire,North Dakota
58793,Bottineau,Westhope,North Dakota
58794,Mountrail,White Earth,North Dakota
58795,Williams,Wildrose,North Dakota
58801,Williams,Williston,North Dakota
58830,Williams,Alamo,North Dakota
58831,McKenzie,Alexander,North Dakota
58833,Divide,Ambrose,North Dakota
58835,McKenzie,Arnegard,North Dakota
58838,McKenzie,Cartwright,North Dakota
58843,Williams,Epping,North Dakota
58844,Divide,Fortuna,North Dakota
58845,Williams,Grenora,North Dakota
58847,McKenzie,Keene,North Dakota
58849,Williams,Ray,North Dakota
58852,Williams,Tioga,North Dakota
58853,Williams,Trenton,North Dakota
58854,McKenzie,Watford City,North Dakota
58856,Williams,Zahl,North Dakota
43001,Licking,Alexandria,Ohio
43002,Franklin,Amlin,Ohio
43003,Delaware,Ashley,Ohio
43004,Franklin,Blacklick,Ohio
43005,Knox,Bladensburg,Ohio
43006,Holmes,Brinkhaven,Ohio
43008,Licking,Buckeye Lake,Ohio
43009,Champaign,Cable,Ohio
43010,Clark,Catawba,Ohio
43011,Licking,Centerburg,Ohio
43013,Licking,Croton,Ohio
43014,Knox,Danville,Ohio
43015,Delaware,Delaware,Ohio
43016,Franklin,Dublin,Ohio
43017,Franklin,Dublin,Ohio
43019,Knox,Fredericktown,Ohio
43021,Delaware,Galena,Ohio
43022,Knox,Gambier,Ohio
43023,Licking,Granville,Ohio
43025,Licking,Hebron,Ohio
43026,Franklin,Hilliard,Ohio
43028,Knox,Howard,Ohio
43029,Madison,Irwin,Ohio
43030,Licking,Jacksontown,Ohio
43031,Licking,Johnstown,Ohio
43032,Delaware,Kilbourne,Ohio
43033,Licking,Kirkersville,Ohio
43035,Delaware,Lewis Center,Ohio
43036,Union,Magnetic Springs,Ohio
43037,Knox,Martinsburg,Ohio
43040,Union,Marysville,Ohio
43044,Champaign,Mechanicsburg,Ohio
43045,Union,Milford Center,Ohio
43046,Fairfield,Millersport,Ohio
43050,Knox,Mount Vernon,Ohio
43054,Franklin,New Albany,Ohio
43055,Licking,Newark,Ohio
43056,Licking,Heath,Ohio
43060,Logan,North Lewisburg,Ohio
43061,Delaware,Ostrander,Ohio
43062,Licking,Pataskala,Ohio
43064,Madison,Plain City,Ohio
43065,Delaware,Powell,Ohio
43066,Delaware,Radnor,Ohio
43067,Union,Raymond,Ohio
43068,Franklin,Reynoldsburg,Ohio
43070,Champaign,Rosewood,Ohio
43071,Licking,Saint Louisville,Ohio
43072,Champaign,Saint Paris,Ohio
43074,Delaware,Sunbury,Ohio
43076,Perry,Thornville,Ohio
43077,Union,Unionville Center,Ohio
43078,Champaign,Urbana,Ohio
43080,Licking,Utica,Ohio
43081,Franklin,Westerville,Ohio
43082,Delaware,Westerville,Ohio
43084,Champaign,Woodstock,Ohio
43085,Franklin,Columbus,Ohio
43101,Ross,Adelphi,Ohio
43102,Fairfield,Amanda,Ohio
43103,Pickaway,Ashville,Ohio
43105,Fairfield,Baltimore,Ohio
43106,Fayette,Bloomingburg,Ohio
43107,Fairfield,Bremen,Ohio
43109,Franklin,Brice,Ohio
43110,Franklin,Canal Winchester,Ohio
43111,Hocking,Carbon Hill,Ohio
43112,Fairfield,Carroll,Ohio
43113,Pickaway,Circleville,Ohio
43115,Ross,Clarksburg,Ohio
43116,Pickaway,Commercial Point,Ohio
43117,Pickaway,Derby,Ohio
43119,Franklin,Galloway,Ohio
43123,Franklin,Grove City,Ohio
43125,Franklin,Groveport,Ohio
43126,Franklin,Harrisburg,Ohio
43127,Hocking,Haydenville,Ohio
43128,Fayette,Jeffersonville,Ohio
43130,Fairfield,Lancaster,Ohio
43135,Hocking,Laurelville,Ohio
43136,Fairfield,Lithopolis,Ohio
43137,Pickaway,Lockbourne,Ohio
43138,Hocking,Logan,Ohio
43140,Madison,London,Ohio
43142,Fayette,Milledgeville,Ohio
43143,Madison,Mount Sterling,Ohio
43144,Hocking,Murray City,Ohio
43145,Pickaway,New Holland,Ohio
43146,Pickaway,Orient,Ohio
43147,Fairfield,Pickerington,Ohio
43148,Fairfield,Pleasantville,Ohio
43149,Hocking,Rockbridge,Ohio
43150,Fairfield,Rushville,Ohio
43151,Madison,Sedalia,Ohio
43152,Hocking,South Bloomingville,Ohio
43153,Clark,South Solon,Ohio
43154,Fairfield,Stoutsville,Ohio
43155,Fairfield,Sugar Grove,Ohio
43156,Pickaway,Tarlton,Ohio
43157,Fairfield,Thurston,Ohio
43158,Hocking,Union Furnace,Ohio
43160,Fayette,Washington Court House,Ohio
43162,Madison,West Jefferson,Ohio
43164,Pickaway,Williamsport,Ohio
43201,Franklin,Columbus,Ohio
43202,Franklin,Columbus,Ohio
43203,Franklin,Columbus,Ohio
43204,Franklin,Columbus,Ohio
43205,Franklin,Columbus,Ohio
43206,Franklin,Columbus,Ohio
43207,Franklin,Columbus,Ohio
43209,Franklin,Columbus,Ohio
43210,Franklin,Columbus,Ohio
43211,Franklin,Columbus,Ohio
43212,Franklin,Columbus,Ohio
43213,Franklin,Columbus,Ohio
43214,Franklin,Columbus,Ohio
43215,Franklin,Columbus,Ohio
43217,Franklin,Columbus,Ohio
43219,Franklin,Columbus,Ohio
43220,Franklin,Columbus,Ohio
43221,Franklin,Columbus,Ohio
43222,Franklin,Columbus,Ohio
43223,Franklin,Columbus,Ohio
43224,Franklin,Columbus,Ohio
43227,Franklin,Columbus,Ohio
43228,Franklin,Columbus,Ohio
43229,Franklin,Columbus,Ohio
43230,Franklin,Columbus,Ohio
43231,Franklin,Columbus,Ohio
43232,Franklin,Columbus,Ohio
43235,Franklin,Columbus,Ohio
43240,Delaware,Columbus,Ohio
43302,Marion,Marion,Ohio
43310,Logan,Belle Center,Ohio
43311,Logan,Bellefontaine,Ohio
43314,Marion,Caledonia,Ohio
43315,Morrow,Cardington,Ohio
43316,Wyandot,Carey,Ohio
43317,Morrow,Chesterville,Ohio
43318,Logan,De Graff,Ohio
43319,Logan,East Liberty,Ohio
43320,Morrow,Edison,Ohio
43321,Morrow,Fulton,Ohio
43322,Marion,Green Camp,Ohio
43323,Wyandot,Harpster,Ohio
43324,Logan,Huntsville,Ohio
43326,Hardin,Kenton,Ohio
43330,Wyandot,Kirby,Ohio
43331,Logan,Lakeview,Ohio
43332,Marion,La Rue,Ohio
43333,Logan,Lewistown,Ohio
43334,Morrow,Marengo,Ohio
43336,Logan,Middleburg,Ohio
43337,Marion,Morral,Ohio
43338,Morrow,Mount Gilead,Ohio
43340,Hardin,Mount Victory,Ohio
43341,Marion,New Bloomington,Ohio
43342,Marion,Prospect,Ohio
43343,Logan,Quincy,Ohio
43344,Union,Richwood,Ohio
43345,Hardin,Ridgeway,Ohio
43347,Logan,Rushsylvania,Ohio
43348,Logan,Russells Point,Ohio
43351,Wyandot,Upper Sandusky,Ohio
43356,Marion,Waldo,Ohio
43357,Logan,West Liberty,Ohio
43358,Logan,West Mansfield,Ohio
43359,Wyandot,Wharton,Ohio
43360,Logan,Zanesfield,Ohio
43402,Wood,Bowling Green,Ohio
43403,Wood,Bowling Green,Ohio
43406,Wood,Bradner,Ohio
43407,Sandusky,Burgoon,Ohio
43408,Ottawa,Clay Center,Ohio
43410,Sandusky,Clyde,Ohio
43412,Lucas,Curtice,Ohio
43413,Wood,Cygnet,Ohio
43416,Ottawa,Elmore,Ohio
43420,Sandusky,Fremont,Ohio
43430,Ottawa,Genoa,Ohio
43431,Sandusky,Gibsonburg,Ohio
43432,Ottawa,Graytown,Ohio
43433,Ottawa,Gypsum,Ohio
43434,Lucas,Harbor View,Ohio
43435,Sandusky,Helena,Ohio
43437,Wood,Jerry City,Ohio
43438,Erie,Kelleys Island,Ohio
43439,Ottawa,Lacarne,Ohio
43440,Ottawa,Lakeside Marblehead,Ohio
43442,Sandusky,Lindsey,Ohio
43443,Wood,Luckey,Ohio
43445,Ottawa,Martin,Ohio
43446,Ottawa,Middle Bass,Ohio
43447,Wood,Millbury,Ohio
43449,Ottawa,Oak Harbor,Ohio
43450,Wood,Pemberville,Ohio
43451,Wood,Portage,Ohio
43452,Ottawa,Port Clinton,Ohio
43456,Ottawa,Put In Bay,Ohio
43457,Wood,Risingsun,Ohio
43458,Ottawa,Rocky Ridge,Ohio
43460,Wood,Rossford,Ohio
43462,Wood,Rudolph,Ohio
43463,Wood,Stony Ridge,Ohio
43464,Sandusky,Vickery,Ohio
43465,Wood,Walbridge,Ohio
43466,Wood,Wayne,Ohio
43467,Wood,West Millgrove,Ohio
43468,Ottawa,Williston,Ohio
43469,Sandusky,Woodville,Ohio
43501,Williams,Alvordton,Ohio
43502,Fulton,Archbold,Ohio
43504,Lucas,Berkey,Ohio
43505,Williams,Blakeslee,Ohio
43506,Williams,Bryan,Ohio
43511,Wood,Custar,Ohio
43512,Defiance,Defiance,Ohio
43515,Fulton,Delta,Ohio
43516,Henry,Deshler,Ohio
43517,Williams,Edgerton,Ohio
43518,Williams,Edon,Ohio
43519,Defiance,Evansport,Ohio
43521,Fulton,Fayette,Ohio
43522,Wood,Grand Rapids,Ohio
43523,Henry,Grelton,Ohio
43524,Henry,Hamler,Ohio
43525,Wood,Haskins,Ohio
43526,Defiance,Hicksville,Ohio
43527,Henry,Holgate,Ohio
43528,Lucas,Holland,Ohio
43529,Wood,Hoytville,Ohio
43531,Williams,Kunkle,Ohio
43532,Henry,Liberty Center,Ohio
43533,Fulton,Lyons,Ohio
43534,Henry,Mc Clure,Ohio
43535,Henry,Malinta,Ohio
43536,Defiance,Mark Center,Ohio
43537,Lucas,Maumee,Ohio
43540,Fulton,Metamora,Ohio
43541,Wood,Milton Center,Ohio
43542,Lucas,Monclova,Ohio
43543,Williams,Montpelier,Ohio
43545,Henry,Napoleon,Ohio
43547,Lucas,Neapolis,Ohio
43548,Henry,New Bavaria,Ohio
43549,Defiance,Ney,Ohio
43551,Wood,Perrysburg,Ohio
43553,Fulton,Pettisville,Ohio
43554,Williams,Pioneer,Ohio
43555,Henry,Ridgeville Corners,Ohio
43556,Defiance,Sherwood,Ohio
43557,Williams,Stryker,Ohio
43558,Fulton,Swanton,Ohio
43560,Lucas,Sylvania,Ohio
43565,Wood,Tontogany,Ohio
43566,Lucas,Waterville,Ohio
43567,Fulton,Wauseon,Ohio
43569,Wood,Weston,Ohio
43570,Williams,West Unity,Ohio
43571,Lucas,Whitehouse,Ohio
43604,Lucas,Toledo,Ohio
43605,Lucas,Toledo,Ohio
43606,Lucas,Toledo,Ohio
43607,Lucas,Toledo,Ohio
43608,Lucas,Toledo,Ohio
43609,Lucas,Toledo,Ohio
43610,Lucas,Toledo,Ohio
43611,Lucas,Toledo,Ohio
43612,Lucas,Toledo,Ohio
43613,Lucas,Toledo,Ohio
43614,Lucas,Toledo,Ohio
43615,Lucas,Toledo,Ohio
43616,Lucas,Oregon,Ohio
43617,Lucas,Toledo,Ohio
43619,Wood,Northwood,Ohio
43620,Lucas,Toledo,Ohio
43623,Lucas,Toledo,Ohio
43701,Muskingum,Zanesville,Ohio
43711,Noble,Ava,Ohio
43713,Belmont,Barnesville,Ohio
43716,Monroe,Beallsville,Ohio
43717,Noble,Belle Valley,Ohio
43718,Belmont,Belmont,Ohio
43719,Belmont,Bethesda,Ohio
43720,Muskingum,Blue Rock,Ohio
43721,Licking,Brownsville,Ohio
43722,Guernsey,Buffalo,Ohio
43723,Guernsey,Byesville,Ohio
43724,Noble,Caldwell,Ohio
43725,Guernsey,Cambridge,Ohio
43727,Muskingum,Chandlersville,Ohio
43728,Morgan,Chesterhill,Ohio
43730,Perry,Corning,Ohio
43731,Perry,Crooksville,Ohio
43732,Guernsey,Cumberland,Ohio
43733,Guernsey,Derwent,Ohio
43734,Muskingum,Duncan Falls,Ohio
43735,Muskingum,East Fultonham,Ohio
43736,Guernsey,Fairview,Ohio
43738,Muskingum,Fultonham,Ohio
43739,Perry,Glenford,Ohio
43740,Licking,Gratiot,Ohio
43746,Muskingum,Hopewell,Ohio
43747,Monroe,Jerusalem,Ohio
43748,Perry,Junction City,Ohio
43749,Guernsey,Kimbolton,Ohio
43750,Guernsey,Kipling,Ohio
43754,Monroe,Lewisville,Ohio
43755,Guernsey,Lore City,Ohio
43756,Morgan,Mcconnelsville,Ohio
43758,Morgan,Malta,Ohio
43759,Belmont,Morristown,Ohio
43760,Perry,Mount Perry,Ohio
43761,Perry,Moxahala,Ohio
43762,Muskingum,New Concord,Ohio
43764,Perry,New Lexington,Ohio
43766,Perry,New Straitsville,Ohio
43767,Muskingum,Norwich,Ohio
43768,Guernsey,Old Washington,Ohio
43771,Muskingum,Philo,Ohio
43772,Guernsey,Pleasant City,Ohio
43773,Guernsey,Quaker City,Ohio
43777,Muskingum,Roseville,Ohio
43778,Guernsey,Salesville,Ohio
43779,Noble,Sarahsville,Ohio
43780,Guernsey,Senecaville,Ohio
43782,Perry,Shawnee,Ohio
43783,Perry,Somerset,Ohio
43786,Monroe,Stafford,Ohio
43787,Morgan,Stockport,Ohio
43788,Noble,Summerfield,Ohio
43793,Monroe,Woodsfield,Ohio
43802,Muskingum,Adamsville,Ohio
43804,Holmes,Baltic,Ohio
43805,Coshocton,Blissfield,Ohio
43811,Coshocton,Conesville,Ohio
43812,Coshocton,Coshocton,Ohio
43821,Muskingum,Dresden,Ohio
43822,Knox,Frazeysburg,Ohio
43824,Coshocton,Fresno,Ohio
43830,Muskingum,Nashport,Ohio
43832,Tuscarawas,Newcomerstown,Ohio
43836,Coshocton,Plainfield,Ohio
43837,Tuscarawas,Port Washington,Ohio
43840,Tuscarawas,Stone Creek,Ohio
43842,Muskingum,Trinway,Ohio
43843,Coshocton,Walhonding,Ohio
43844,Coshocton,Warsaw,Ohio
43845,Coshocton,West Lafayette,Ohio
43901,Belmont,Adena,Ohio
43902,Belmont,Alledonia,Ohio
43903,Jefferson,Amsterdam,Ohio
43905,Belmont,Barton,Ohio
43906,Belmont,Bellaire,Ohio
43907,Harrison,Cadiz,Ohio
43908,Jefferson,Bergholz,Ohio
43910,Jefferson,Bloomingdale,Ohio
43912,Belmont,Bridgeport,Ohio
43913,Jefferson,Brilliant,Ohio
43914,Monroe,Cameron,Ohio
43915,Monroe,Clarington,Ohio
43917,Jefferson,Dillonvale,Ohio
43920,Columbiana,East Liverpool,Ohio
43925,Jefferson,East Springfield,Ohio
43926,Jefferson,Empire,Ohio
43927,Belmont,Fairpoint,Ohio
43928,Belmont,Glencoe,Ohio
43930,Jefferson,Hammondsville,Ohio
43931,Monroe,Hannibal,Ohio
43932,Jefferson,Irondale,Ohio
43933,Belmont,Jacobsburg,Ohio
43934,Belmont,Lansing,Ohio
43935,Belmont,Martins Ferry,Ohio
43938,Jefferson,Mingo Junction,Ohio
43939,Jefferson,Mount Pleasant,Ohio
43940,Belmont,Neffs,Ohio
43942,Belmont,Powhatan Point,Ohio
43943,Jefferson,Rayland,Ohio
43944,Jefferson,Richmond,Ohio
43945,Columbiana,Salineville,Ohio
43946,Monroe,Sardis,Ohio
43947,Belmont,Shadyside,Ohio
43948,Jefferson,Smithfield,Ohio
43950,Belmont,Saint Clairsville,Ohio
43951,Belmont,Lafferty,Ohio
43952,Jefferson,Steubenville,Ohio
43953,Jefferson,Steubenville,Ohio
43961,Jefferson,Stratton,Ohio
43962,Columbiana,Summitville,Ohio
43963,Jefferson,Tiltonsville,Ohio
43964,Jefferson,Toronto,Ohio
43967,Belmont,Warnock,Ohio
43968,Columbiana,Wellsville,Ohio
43970,Jefferson,Wolf Run,Ohio
43971,Jefferson,Yorkville,Ohio
43972,Belmont,Bannock,Ohio
43973,Harrison,Freeport,Ohio
43974,Harrison,Harrisville,Ohio
43976,Harrison,Hopedale,Ohio
43977,Belmont,Flushing,Ohio
43983,Belmont,Piedmont,Ohio
